numexp,rms_ra,rms_dec,nmatches,point,segment,gaia,det,wcs,cat,label,index
8,9.170030739,12.91175973,27,391,704,30,4,3,5,0,hst_9753_41_acs_wfc_total_j8t841
4,0.0,0.0,1,2,1068,1,0,3,5,0,hst_9753_41_acs_hrc_total_j8t841
12,6.915927839,7.402378549,658,0,0,3207,4,3,4,0,hst_10048_a2_acs_wfc_total_j8ura2
10,27.01103959,8.304903692,3,231,264,3,4,3,5,0,hst_9727_44_acs_wfc_total_j8wq44
8,32.91079886,20.56253291,11,717,378,11,4,3,1,0,hst_10092_04_acs_wfc_total_j8xi04
8,30.76963664,11.53909745,7,563,423,7,4,3,1,0,hst_10092_0x_acs_wfc_total_j8xi0x
8,8.134027413,2.391177177,7,263,389,8,4,3,1,0,hst_10092_1n_acs_wfc_total_j8xi1n
8,7.950106922000001,14.34621808,7,277,448,9,4,3,1,0,hst_10092_6w_acs_wfc_total_j8xi6w
8,3.488785717,2.353047126,7,220,394,8,4,3,1,0,hst_10092_75_acs_wfc_total_j8xi75
8,9.394227925,6.595809625,8,474,464,9,4,3,1,0,hst_10092_9p_acs_wfc_total_j8xi9p
8,7.112164412,7.400768873,6,230,421,8,4,3,1,0,hst_10092_9w_acs_wfc_total_j8xi9w
8,26.72541851,20.04820856,9,1399,1678,10,4,3,4,0,hst_10138_08_acs_wfc_total_j8xs08
4,0.0,0.0,1,0,2,1,0,3,0,0,hst_10199_62_acs_hrc_total_j8xv62
8,17.55323977,20.15327569,47,625,2381,349,2,3,4,0,hst_10183_03_acs_sbc_total_j8y503
1,-1.0,-1.0,1,150,487,1,2,2,3,0,hst_10114_40_acs_sbc_total_j8yl40
18,37.86322314,31.87011176,12,312,372,11,4,3,1,0,hst_10127_03_acs_wfc_total_j8za03
8,2.827763519,2.179118247,3,618,653,5,4,3,3,0,hst_10131_02_acs_wfc_total_j8zd02
32,17.75409261,10.37556233,97,477,475,104,4,3,2,0,hst_10286_a1_acs_wfc_total_j8zma1
32,18.32378297,13.09060266,102,666,729,118,4,3,2,0,hst_10286_b1_acs_wfc_total_j8zmb1
18,0.0,0.0,1,40,49,2,0,3,3,1,hst_10204_02_acs_hrc_total_j8zo02
8,19.00522398,18.94434124,15,847,721,15,4,3,0,0,hst_10129_07_acs_wfc_total_j8zq07
8,17.07726235,25.64134025,55,1850,2392,68,0,3,3,0,hst_10198_06_acs_hrc_total_j90306
10,12.54194717,11.86392705,795,53585,45494,3468,4,3,0,0,hst_10126_03_acs_wfc_total_j90603
10,35.34877723,22.33352432,246,8350,22645,4090,4,3,4,0,hst_10146_01_acs_wfc_total_j90a01
1,-1.0,-1.0,14,0,0,55,0,2,2,0,hst_10259_06_acs_hrc_total_j90d06
8,18.46798751,9.290673821,10,466,367,11,4,3,1,0,hst_10152_03_acs_wfc_total_j90i03
16,11.94552393,14.61451042,2,534,718,3,4,3,5,0,hst_10134_0e_acs_wfc_total_j90r0e
16,5.0201419330000006,8.398650735,10,529,702,13,4,3,5,0,hst_10134_1j_acs_wfc_total_j90r1j
10,5.2815642380000005,7.5228706060000015,35,1287,1293,39,4,3,0,0,hst_10217_01_acs_wfc_total_j90x01
10,21.78158223,23.53824087,15,820,1127,15,4,3,0,0,hst_10217_07_acs_wfc_total_j90x07
12,24.46566558,6.703481151,6,980,1151,8,4,3,1,0,hst_10326_04_acs_wfc_total_j90y04
12,-1.0,-1.0,0,1,1,2,0,2,3,0,hst_10182_d5_acs_hrc_total_j90zd5
12,-1.0,-1.0,2,6,6,11,0,2,3,0,hst_10182_p1_acs_hrc_total_j90zp1
12,-1.0,-1.0,3,11,9,11,0,2,3,0,hst_10182_pa_acs_hrc_total_j90zpa
12,17.14685062,13.26866427,14,845,1665,15,4,3,1,0,hst_10325_c4_acs_wfc_total_j91jc4
12,13.64803741,21.39203729,8,608,580,10,4,3,5,0,hst_10339_c2_acs_wfc_total_j91wc2
12,0.657592647,1.405430539,2,0,0,3,4,3,5,0,hst_10339_c4_acs_wfc_total_j91wc4
12,5.024181948,2.767673401,3,0,0,5,4,3,5,0,hst_10339_ef_acs_wfc_total_j91wef
8,8.339008137999999,4.953490288999999,5,116,111,9,4,3,2,0,hst_10207_02_acs_wfc_total_j91z02
8,36.10323365,25.00375508,16,172,172,20,4,3,2,0,hst_10207_03_acs_wfc_total_j91z03
12,16.06283684,15.23305098,973,19080,29448,6153,4,3,4,0,hst_10257_04_acs_wfc_total_j92804
8,24.16062658,22.28919935,45,9351,8641,48,4,3,0,0,hst_10265_05_acs_wfc_total_j92c05
12,21.59881169,16.73485531,50,6256,6229,52,4,3,0,0,hst_10265_12_acs_wfc_total_j92c12
8,21.02386081,34.48880502,26,6268,5688,25,4,3,0,0,hst_10265_32_acs_wfc_total_j92c32
4,13.03030844,13.8297517,83,0,0,91,4,3,0,0,hst_10273_b6_acs_wfc_total_j92gb6
4,15.10243702,15.41516929,169,0,0,243,4,3,0,0,hst_10273_c3_acs_wfc_total_j92gc3
10,2.29e-08,1.72e-08,2,119,172,6,4,3,5,0,hst_10340_id_acs_wfc_total_j92qid
10,19.38441895,21.60372037,12,187,226,11,4,3,5,0,hst_10340_if_acs_wfc_total_j92qif
10,1.72e-08,1.72e-08,2,762,1092,5,4,3,5,0,hst_10340_j4_acs_wfc_total_j92qj4
12,20.96001277,23.24717413,11,0,0,11,4,3,5,0,hst_10340_l3_acs_wfc_total_j92ql3
12,22.82522377,19.43726419,12,0,0,16,4,3,5,0,hst_10340_m1_acs_wfc_total_j92qm1
4,7.252537146,5.637621959,8,0,0,10,4,3,0,0,hst_10174_03_acs_wfc_total_j93i03
18,11.50898136,6.902424469,7,82,92,8,4,3,3,0,hst_10135_95_acs_wfc_total_j93y95
16,10.66342608,16.76665968,17,111,278,20,4,3,5,0,hst_10189_aj_acs_wfc_total_j94saj
16,-1.0,-1.0,0,2,2,0,0,2,0,1,hst_10434_01_acs_hrc_total_j95r01
16,10.05964159,11.44701398,14,138,128,19,4,3,0,0,hst_10421_06_acs_wfc_total_j95y06
4,-1.0,-1.0,0,2,2,0,2,2,5,1,hst_10403_29_acs_sbc_total_j96029
12,1.828385508,2.526920839,3,27,6,3,0,3,0,0,hst_10435_11_acs_hrc_total_j96d11
8,9.423818097,9.777565378,15,136,169,17,4,3,1,0,hst_10395_15_acs_wfc_total_j96e15
6,16.32949354,18.79821999,42,257,363,46,4,3,3,0,hst_10425_05_acs_wfc_total_j96k05
6,0.0,0.0,1,6,4,1,0,3,3,1,hst_10425_05_acs_hrc_total_j96k05
3,0.0,0.0,1,15,4,3,0,3,3,1,hst_10425_09_acs_hrc_total_j96k09
16,7.717735713,14.82736505,6,351,533,17,4,3,0,0,hst_10402_01_acs_wfc_total_j96r01
32,17.13745618,11.44088725,691,11582,11309,1795,4,3,4,0,hst_10424_19_acs_wfc_total_j97119
8,14.18133071,17.23407925,18,0,0,23,4,3,0,0,hst_10452_13_acs_wfc_total_j97c13
8,15.13579526,23.00268875,18,0,0,23,4,3,0,0,hst_10452_14_acs_wfc_total_j97c14
8,18.46869851,16.63283854,15,0,0,15,4,3,0,0,hst_10452_21_acs_wfc_total_j97c21
8,28.83802239,30.00412715,15,0,0,15,4,3,0,0,hst_10452_22_acs_wfc_total_j97c22
12,-3.0,-3.0,1,2,4,4,4,1,3,0,hst_10374_06_acs_wfc_total_j97e06
8,27.06855864,18.94155977,89,509,1603,95,4,3,2,0,hst_10378_03_acs_wfc_total_j97k03
32,9.602664976,12.3264502,8,104,130,9,4,3,3,0,hst_10444_a1_acs_wfc_total_j991a1
18,18.09812996,22.98663024,153,2199,2449,215,0,3,4,0,hst_10458_f1_acs_hrc_total_j99cf1
4,14.55187345,17.55727547,418,13557,0,3666,4,3,4,0,hst_10458_f1_acs_wfc_total_j99cf1
4,0.0,0.0,1,1,2,1,0,3,0,0,hst_10488_11_acs_hrc_total_j9ae11
12,5.9047246620000005,9.039708884,8,996,695,13,4,3,5,0,hst_10628_01_acs_wfc_total_j9av01
8,2.4220591380000003,4.407846509,4,41,26,7,4,3,0,0,hst_10630_04_acs_wfc_total_j9b304
10,24.44596688,17.48966981,94,693,666,107,4,3,4,0,hst_10597_02_acs_wfc_total_j9b402
32,16.51529631,15.07653658,6,448,538,7,4,3,0,0,hst_10503_32_acs_wfc_total_j9bd32
4,9.37798483,22.643487300000004,4,110,252,7,4,3,0,0,hst_10632_50_acs_wfc_total_j9cu50
4,20.32865674,27.29467571,6,0,0,10,4,3,0,0,hst_10632_65_acs_wfc_total_j9cu65
4,24.00804744,20.4346181,8,390,562,13,4,3,0,0,hst_10632_91_acs_wfc_total_j9cu91
4,25.01722389,19.93433074,9,139,230,12,4,3,0,0,hst_10632_be_acs_wfc_total_j9cube
4,22.399991600000003,17.4020677,9,212,716,12,4,3,0,0,hst_10632_ce_acs_wfc_total_j9cuce
10,21.32421985,15.22681356,143,662,699,154,4,3,0,0,hst_10592_87_acs_wfc_total_j9cv87
3,0.0,0.0,1,4,6,1,0,3,0,0,hst_10623_15_acs_hrc_total_j9d815
8,8.001293096,14.87031058,22,345,630,27,4,3,1,0,hst_10493_14_acs_wfc_total_j9dd14
12,4.801714128,5.860191287,5,553,488,9,4,3,0,0,hst_10562_01_acs_wfc_total_j9do01
10,0.0,0.0,1,10,20,1,0,3,0,0,hst_10516_01_acs_hrc_total_j9dq01
10,10.25187446,9.361342074,82,3232,4639,92,4,3,0,0,hst_10543_31_acs_wfc_total_j9e031
10,12.47763489,10.35374268,82,2656,3455,89,4,3,0,0,hst_10543_40_acs_wfc_total_j9e040
12,7.990850195,4.717568042,3,490,843,6,4,3,1,0,hst_10696_04_acs_wfc_total_j9e104
16,14.39096401,13.34163392,30,134,138,31,4,3,3,0,hst_10551_61_acs_wfc_total_j9e761
16,9.062434825,20.04419308,12,268,147,17,4,3,0,0,hst_10586_12_acs_wfc_total_j9ej12
4,10.22441153,11.42002895,25,0,0,35,4,3,0,0,hst_10584_28_acs_wfc_total_j9el28
2,15.52752675,13.62603522,14,0,0,16,4,3,0,0,hst_10587_99_acs_wfc_total_j9em99
6,19.93270922,23.48082921,35,217,371,36,4,3,1,0,hst_10626_0z_acs_wfc_total_j9en0z
6,7.11139868,12.65996206,17,213,325,23,4,3,1,0,hst_10626_1o_acs_wfc_total_j9en1o
2,-1.0,-1.0,1,2,4,1,0,2,0,0,hst_10556_05_acs_hrc_total_j9eo05
2,-1.0,-1.0,1,2,3,1,0,2,0,0,hst_10556_18_acs_hrc_total_j9eo18
2,-1.0,-1.0,1,4,7,1,0,2,0,0,hst_10556_38_acs_hrc_total_j9eo38
2,-1.0,-1.0,1,4,2,1,0,2,0,0,hst_10556_41_acs_hrc_total_j9eo41
2,-1.0,-1.0,1,3,3,1,0,2,0,0,hst_10556_64_acs_hrc_total_j9eo64
2,-1.0,-1.0,1,4,3,1,0,2,0,0,hst_10556_68_acs_hrc_total_j9eo68
10,9.126412473,12.21366328,18,650,860,19,4,3,1,0,hst_10496_c2_acs_wfc_total_j9epc2
8,1.722036582,4.192476383,5,207,77,10,4,3,5,0,hst_10515_11_acs_wfc_total_j9et11
8,10.121522099999998,8.835866636,6,227,503,11,4,3,5,0,hst_10515_13_acs_wfc_total_j9et13
12,25.98210046,14.24045322,472,4144,5222,521,4,3,3,0,hst_10602_a3_acs_wfc_total_j9eua3
6,7.9054537,9.73252494,469,6607,5258,989,4,3,3,0,hst_10539_05_acs_wfc_total_j9f905
2,-1.0,-1.0,2,0,0,5,4,2,5,0,hst_10530_68_acs_wfc_total_j9fa68
2,-1.0,-1.0,8,0,0,68,0,2,3,0,hst_10547_49_acs_hrc_total_j9fh49
8,17.77390976,24.58998226,21,2193,2433,23,4,3,0,0,hst_10505_34_acs_wfc_total_j9fz34
8,7.119660633,9.318842064,5,6222,13556,9,4,3,5,0,hst_10579_09_acs_wfc_total_j9h809
16,16.39914321,10.94423051,49,55,56,58,0,3,4,0,hst_10752_08_acs_hrc_total_j9i408
35,13.84154504,11.95212962,1152,0,0,3274,4,3,4,0,hst_10737_w4_acs_wfc_total_j9irw4
48,13.92333874,12.75242737,1563,44386,0,6821,4,3,4,0,hst_10737_w5_acs_wfc_total_j9irw5
16,14.90748281,16.158020999999998,80,26963,36159,110,4,3,5,0,hst_10760_04_acs_wfc_total_j9ju04
11,20.87196521,14.78484795,70,553,901,80,0,3,4,0,hst_10771_a3_acs_hrc_total_j9kka3
8,32.47319753,30.1486163,87,0,0,212,4,3,0,0,hst_10776_23_acs_wfc_total_j9l023
8,24.21640962,19.1533326,31,0,0,33,4,3,0,0,hst_10776_31_acs_wfc_total_j9l031
8,23.61072929,22.4953274,21,0,0,27,4,3,0,0,hst_10776_63_acs_wfc_total_j9l063
24,16.00225025,16.17349697,1483,41962,51889,7308,4,3,4,0,hst_10775_12_acs_wfc_total_j9l912
20,40.82111773,35.20443989,8,1128,1154,5416,4,3,4,1,hst_10775_29_acs_wfc_total_j9l929
24,20.24831946,22.26794325,2072,7561,3084,8647,4,3,4,0,hst_10775_47_acs_wfc_total_j9l947
20,10.94626714,8.679738871,786,11066,20290,5804,4,3,4,0,hst_10775_64_acs_wfc_total_j9l964
1,-1.0,-1.0,2,0,0,5,4,2,3,0,hst_10742_01_acs_wfc_total_j9mo01
24,-1.0,-1.0,41,60,18,66,0,2,3,0,hst_10898_01_acs_hrc_total_j9ns01
4,13.61660675,10.00603589,10,279,105,10,0,3,3,0,hst_10877_06_acs_hrc_total_j9nw06
8,14.64911734,13.64441732,100,21838,23139,111,4,3,0,0,hst_10918_11_acs_wfc_total_j9o411
8,18.822391600000003,14.27600391,106,21972,22955,111,4,3,0,0,hst_10918_12_acs_wfc_total_j9o412
6,23.99012573,13.03559029,17,40,60,18,4,3,0,0,hst_10853_01_acs_wfc_total_j9oe01
3,0.0,0.0,1,471,2552,36,0,3,0,0,hst_10853_01_acs_hrc_total_j9oe01
8,8.174767375,6.904236077999999,22,281,460,28,4,3,1,0,hst_10793_05_acs_wfc_total_j9oi05
16,17.89584894,12.23946509,18,76,83,19,4,3,0,0,hst_10848_01_acs_wfc_total_j9om01
8,29.70305513,32.30648821,13,86,99,14,4,3,0,0,hst_10886_15_acs_wfc_total_j9op15
20,19.68693767,21.01285685,5,3954,3998,10,4,3,0,0,hst_10842_b1_acs_wfc_total_j9p1b1
20,10.54895616,13.43016019,5,4021,3498,10,4,3,0,0,hst_10842_b4_acs_wfc_total_j9p1b4
20,24.28285963,31.20099462,5,3202,3237,10,4,3,0,0,hst_10842_bu_acs_wfc_total_j9p1bu
8,11.67746833,7.696355757,19,1168,1148,19,4,3,0,0,hst_10816_13_acs_wfc_total_j9p413
8,37.89290557,38.20848396,33,120,109,10,4,3,0,0,hst_10890_45_acs_wfc_total_j9qg45
36,0.0,0.0,1,288,3,1,0,3,2,1,hst_10851_01_acs_hrc_total_j9qo01
8,-3.0,-3.0,0,0,0,0,2,1,0,0,hst_10872_06_acs_sbc_total_j9qu06
10,6.081183694,3.846384203,5,141,260,5,4,3,5,0,hst_10802_4e_acs_wfc_total_j9r74e
6,6.160930345,7.64035838,34,188,240,40,4,3,1,0,hst_10881_29_acs_wfc_total_j9sa29
16,5.997746058,12.003733,5,145,90,9,4,3,1,0,hst_10861_09_acs_wfc_total_j9ty09
9,-3.0,-3.0,0,6,3,0,2,1,5,0,hst_11082_17_acs_sbc_total_j9x117
2,0.0,0.0,1,48,14,4,2,3,0,1,hst_11131_04_acs_sbc_total_j9yl04
9,0.0,0.0,1,36,14,1,2,3,0,0,hst_11110_15_acs_sbc_total_j9zp15
1,-1.0,-1.0,1,1,1,1,2,2,3,0,hst_11163_05_acs_sbc_total_j9zr05
4,-1.0,-1.0,1,0,0,1,2,2,0,0,hst_11215_01_acs_sbc_total_ja0001
4,0.0,0.0,1,7,17,1,2,3,0,1,hst_11207_08_acs_sbc_total_ja2708
1,-1.0,-1.0,1,0,0,10,2,2,3,0,hst_11116_02_acs_sbc_total_ja2c02
16,0.0,0.0,1,117,69,1,2,3,2,0,hst_11147_01_acs_sbc_total_ja2h01
8,10.05388417,13.2150468,15,154,307,17,4,3,5,0,hst_11142_16_acs_wfc_total_ja2s16
12,0.0,0.0,1,1,1,1,2,3,3,0,hst_11336_01_acs_sbc_total_ja5m01
4,0.0,0.0,1,3,1,3,2,3,0,1,hst_11791_01_acs_sbc_total_jb0r01
10,0.514678235,1.917832846,4,0,0,7,4,3,0,0,hst_11570_0b_acs_wfc_total_jb1f0b
10,14.3789446,16.27342022,14,10266,20948,15,4,3,0,0,hst_11570_84_acs_wfc_total_jb1f84
10,5.935025828,3.483594618,8,7726,18867,9,4,3,0,0,hst_11570_85_acs_wfc_total_jb1f85
10,15.757960699999998,21.45425358,70,6662,8638,79,4,3,0,0,hst_11570_88_acs_wfc_total_jb1f88
16,17.96123676,14.94018406,71,2558,2948,75,4,3,1,0,hst_11710_01_acs_wfc_total_jb2g01
30,24.0415921,33.4342919,6,6136,6526,15,4,3,0,0,hst_11711_02_acs_wfc_total_jb2i02
16,3.22588236,4.876903279,9,96,116,11,4,3,0,0,hst_11600_11_acs_wfc_total_jb3711
16,14.52541844,25.65822366,10,135,168,17,4,3,0,0,hst_11600_16_acs_wfc_total_jb3716
16,1.102700195,1.251311503,2,132,168,4,4,3,0,0,hst_11600_23_acs_wfc_total_jb3723
8,8.56760988,4.009621657,8,131,228,9,4,3,1,0,hst_11803_04_acs_wfc_total_jb3g04
14,10.31818389,14.75285929,8,64,227,8,4,3,0,0,hst_11624_01_acs_wfc_total_jb3o01
4,0.0,0.0,1,1,11,5,2,3,1,0,hst_11681_02_acs_sbc_total_jb4g02
12,12.68467004,21.54904227,18,1729,466,20,4,3,3,0,hst_11675_04_acs_wfc_total_jb4t04
4,8.218877778,2.044124936,2,14,22,4,4,3,0,0,hst_11670_0a_acs_wfc_total_jb510a
10,4.753823656000001,6.889630603,8,26,27,12,4,3,3,1,hst_11599_36_acs_wfc_total_jb5736
8,14.22811566,11.83498058,15,851,1340,16,4,3,1,0,hst_11689_04_acs_wfc_total_jb5g04
8,5.368898057000001,5.510374685,9,72,99,11,4,3,5,0,hst_11597_06_acs_wfc_total_jb5l06
48,13.570940099999998,13.07934341,810,64611,0,1890,4,3,5,0,hst_11615_01_acs_wfc_total_jb5r01
4,23.10831358,34.1907631,2,268,1016,6,4,3,5,0,hst_11563_53_acs_wfc_total_jb5x53
4,10.12778984,13.35147542,510,2439,1790,581,4,3,0,0,hst_11604_80_acs_wfc_total_jb6e80
10,10.88592635,16.048774800000004,65,3816,4558,71,4,3,5,0,hst_11731_07_acs_wfc_total_jb6k07
22,16.75268287,14.53446567,861,24120,84292,3764,4,3,4,0,hst_11677_13_acs_wfc_total_jb6v13
22,14.81204885,14.25677449,1123,24400,0,3789,4,3,4,0,hst_11677_21_acs_wfc_total_jb6v21
22,18.41067537,13.9818311,1124,21792,25994,3782,4,3,4,0,hst_11677_23_acs_wfc_total_jb6v23
4,20.05994165,16.88664959,19,183,367,34,2,3,0,0,hst_11579_02_acs_sbc_total_jb7h02
4,16.02246344,18.11067646,33,2483,3079,88,2,3,0,0,hst_11579_03_acs_sbc_total_jb7h03
4,0.0,0.0,1,114,2157,1,2,3,0,0,hst_11579_07_acs_sbc_total_jb7h07
8,7.462688411,7.076186175,605,10112,12384,1023,4,3,1,0,hst_11683_01_acs_wfc_total_jb9g01
4,-1.0,-1.0,0,0,0,0,2,2,0,0,hst_11982_03_acs_sbc_total_jbag03
18,6.839503037999999,7.901916663,262,825,844,564,4,3,5,1,hst_11501_01_acs_wfc_total_jbcx01
18,4.844876524,4.614907583,120,623,3187,534,4,3,5,0,hst_12050_12_acs_wfc_total_jbdz12
8,5.224083542,4.0620717410000005,6,161,233,7,4,3,5,0,hst_12063_0v_acs_wfc_total_jbeo0v
10,8.184021895,9.971188013,12,88,127,13,4,3,5,0,hst_12063_73_acs_wfc_total_jbeo73
10,9.97911882,2.245489074,7,85,96,11,4,3,0,0,hst_12061_h3_acs_wfc_total_jbeuh3
10,3.129777208,5.119145276,8,76,109,11,4,3,5,0,hst_12061_hu_acs_wfc_total_jbeuhu
10,9.420308433,11.0515277,13,70,95,14,4,3,5,0,hst_12061_hz_acs_wfc_total_jbeuhz
10,4.758444296,4.424874518,6,88,65,8,4,3,5,0,hst_12061_jb_acs_wfc_total_jbeujb
10,7.231182828,7.694131573,7,61,156,8,4,3,0,0,hst_12062_g7_acs_wfc_total_jbevg7
8,14.10446483,7.222719147999999,10,187,210,11,4,3,5,0,hst_12064_1b_acs_wfc_total_jbew1b
18,8.927240843,7.656913405,411,81738,0,441,4,3,0,0,hst_12056_15_acs_wfc_total_jbf015
16,10.90056582,10.52855152,8,304,388,13,4,3,1,1,hst_12067_b6_acs_wfc_total_jbf2b6
18,20.27073157,18.37961978,100,27467,73559,486,4,3,0,0,hst_12058_15_acs_wfc_total_jbf315
18,10.88650133,12.09063127,55,96869,0,59,4,3,0,0,hst_12071_05_acs_wfc_total_jbf805
4,5.853272121,5.6145131510000015,186,0,0,284,4,3,0,0,hst_12073_07_acs_wfc_total_jbfa07
18,13.212019400000004,15.79395237,144,63088,17300,172,4,3,0,0,hst_12074_06_acs_wfc_total_jbfb06
18,9.576869852,5.443240941,72,72292,38129,79,4,3,0,0,hst_12076_14_acs_wfc_total_jbfe14
18,8.643435435,6.800772597999999,123,86426,55617,138,4,3,0,0,hst_12106_05_acs_wfc_total_jbfh05
18,6.925661848,6.347522399,144,91018,37587,157,4,3,0,0,hst_12106_12_acs_wfc_total_jbfh12
8,14.80728947,25.87811298,16,257,273,27,4,3,1,0,hst_12102_a0_acs_wfc_total_jbfka0
16,6.6516754,7.254185867,12,133,148,13,4,3,1,1,hst_12104_b3_acs_wfc_total_jbfmb3
18,5.7897309460000015,5.533584099,124,79679,67412,127,4,3,0,0,hst_12112_14_acs_wfc_total_jbfq14
18,11.77842651,10.82673391,69,88907,37688,76,4,3,0,0,hst_12114_15_acs_wfc_total_jbfs15
6,0.0,0.0,1,15,18,1,4,3,3,0,hst_12317_02_acs_wfc_total_jbg302
8,13.25772157,18.66095427,8,347,579,11,4,3,0,0,hst_12292_16_acs_wfc_total_jbgq16
12,6.494482639,6.4435962610000015,11,539,801,15,4,3,1,0,hst_12195_02_acs_wfc_total_jbgz02
10,9.670353762,6.189911694,33,463,6043,44,4,3,0,0,hst_12202_58_acs_wfc_total_jbhc58
20,15.76575575,16.92559244,1721,39083,111313,7855,4,3,4,0,hst_12254_05_acs_wfc_total_jbhf05
8,-1.0,-1.0,12,43,48,12,4,2,5,0,hst_12177_70_acs_wfc_total_jbhj70
8,-1.0,-1.0,15,40,46,15,4,2,5,0,hst_12328_06_acs_wfc_total_jbhm06
8,-1.0,-1.0,7,41,37,8,4,2,5,0,hst_12328_27_acs_wfc_total_jbhm27
4,24.67502646,27.79960785,10,112,1002,17,4,3,0,0,hst_12310_78_acs_wfc_total_jbjc78
2,17.62916214,27.12667209,15,0,0,23,4,3,0,0,hst_12210_44_acs_wfc_total_jbjh44
2,16.73782362,24.56767071,11,0,0,11,4,3,0,0,hst_12210_70_acs_wfc_total_jbjh70
2,5.658136902000001,5.762535693999999,7,0,0,8,4,3,0,0,hst_12210_74_acs_wfc_total_jbjh74
2,8.841559013,10.26918759,7,0,0,12,4,3,0,0,hst_12210_82_acs_wfc_total_jbjh82
2,-1.0,-1.0,1,0,0,3,2,2,3,0,hst_12211_01_acs_sbc_total_jbjp01
8,21.18571788,33.98946519,8,216,209,17,4,3,1,0,hst_12246_22_acs_wfc_total_jbke22
4,6.019663805,7.162411018999999,62,38301,7331,112,4,3,3,0,hst_12326_14_acs_wfc_total_jbkx14
6,14.93141984,23.34346454,27,0,0,31,4,3,5,0,hst_12286_1h_acs_wfc_total_jbl71h
6,26.58705661,13.27015481,38,260,186,46,4,3,5,0,hst_12286_33_acs_wfc_total_jbl733
8,19.66653018,14.76725533,10,0,0,13,4,3,5,1,hst_12286_60_acs_wfc_total_jbl760
24,6.080779044,5.964503925,1288,20555,21536,6758,4,3,4,0,hst_12385_02_acs_wfc_total_jbn502
10,53.26062096,42.35596443,72,192,152,12,4,3,5,0,hst_12440_88_acs_wfc_total_jboa88
8,49.13892876,9.639930397,3,133,122,15,4,3,5,0,hst_12534_3h_acs_wfc_total_jbox3h
8,5.590520717,4.453176037,6,88,86,13,4,3,5,0,hst_12534_3k_acs_wfc_total_jbox3k
8,6.065018229,6.9236032970000005,7,291,176,12,4,3,5,0,hst_12498_31_acs_wfc_total_jbp331
23,7.864547471,7.529805774,680,15066,57710,896,4,3,5,0,hst_12581_05_acs_wfc_total_jbp505
16,22.57441876,11.35186336,10,352,454,12,4,3,0,0,hst_12549_01_acs_wfc_total_jbpb01
16,3.4478340110000003,4.481205067,16,338,381,18,4,3,0,0,hst_12549_05_acs_wfc_total_jbpb05
16,18.60980893,10.69293096,7,246,259,12,4,3,0,0,hst_12549_12_acs_wfc_total_jbpb12
10,3.083564733,3.293975522,13,795,854,26,4,3,0,0,hst_12549_71_acs_wfc_total_jbpb71
8,12.01525831,14.56460947,10,1032,1502,12,4,3,3,0,hst_12514_14_acs_wfc_total_jbpj14
12,20.802479,9.467857599,17,267,270,18,4,3,0,0,hst_12532_04_acs_wfc_total_jbqg04
8,14.47001859,28.73810413,13,657,994,14,4,3,3,0,hst_12529_07_acs_wfc_total_jbrs07
24,5.617195333,3.545797398,14,157,161,18,4,3,0,0,hst_12527_07_acs_wfc_total_jbru07
8,-1.0,-1.0,10,0,0,12,4,2,5,0,hst_12476_14_acs_wfc_total_jbrv14
10,5.581946378,6.237353055,846,34323,46458,1337,4,3,4,0,hst_12499_01_acs_wfc_total_jbsf01
10,5.72645917,6.0626572,834,41374,58238,1608,4,3,4,0,hst_12499_16_acs_wfc_total_jbsf16
8,3.243918165,4.820615718,4,348,303,6,4,3,0,0,hst_12658_11_acs_wfc_total_jbsn11
8,6.567338455,4.99064349,33,448,570,37,4,3,1,0,hst_12455_a5_acs_wfc_total_jbsya5
8,5.539874768,7.582337866,9,599,1266,11,4,3,0,0,hst_12546_22_acs_wfc_total_jbt122
8,11.2356201,11.38533405,140,666,485,150,4,3,1,0,hst_12456_a5_acs_wfc_total_jbt2a5
16,16.97861002,10.15088352,175,744,731,188,4,3,1,0,hst_12456_a6_acs_wfc_total_jbt2a6
16,25.54091003,19.0546505,10,344,788,12,4,3,1,1,hst_12453_b6_acs_wfc_total_jbt7b6
10,9.601525979,6.339204512999999,10,179,240,17,4,3,1,0,hst_12452_b8_acs_wfc_total_jbt9b8
16,18.25357738,16.62074226,12,119,140,14,4,3,1,0,hst_12451_a6_acs_wfc_total_jbtaa6
11,11.03785181,10.58974068,9,0,0,9,4,3,0,0,hst_12445_7f_acs_wfc_total_jbtm7f
8,24.86016635,22.92642644,544,19176,2351,4228,4,3,3,0,hst_12586_60_acs_wfc_total_jbts60
8,8.803052223,12.88317151,28,656,575,35,4,3,1,0,hst_12757_05_acs_wfc_total_jbvs05
12,36.46038148,26.82573686,11,260,221,17,4,3,5,0,hst_12461_c8_acs_wfc_total_jbwjc8
8,38.64473238,39.54573368,5,63,49,13,4,3,3,0,hst_12461_q2_acs_wfc_total_jbwjq2
4,4.291134987,3.988617794,35,765,6056,42,4,3,5,0,hst_12812_55_acs_wfc_total_jbxl55
8,5.885198422999999,6.052887106,525,4160,13554,1571,4,3,4,0,hst_12939_1o_acs_wfc_total_jby01o
10,4.690857989,4.257357567,865,21789,36469,1667,4,3,4,0,hst_12939_7q_acs_wfc_total_jby07q
8,4.695900785,4.745474937,670,6680,11426,1252,4,3,4,0,hst_12939_87_acs_wfc_total_jby087
8,8.36729449,8.072527045,31,556,547,34,4,3,4,0,hst_12957_01_acs_wfc_total_jbyd01
