numexp,rms_ra,rms_dec,nmatches,point,segment,gaia,det,wcs,cat,label,index
3,0.0,0.0,1,34,31,7.0,0,0,1,0.0,hst_9681_02_acs_hrc_total_j8ju02
3,5.208148442561106,5.159118439657265,13,14,15,26.0,4,0,1,0.0,hst_9681_02_acs_wfc_total_j8ju02
4,2.924817082814599,4.053375910565314,6,138,163,6.0,4,0,6,0.0,hst_9978_36_acs_wfc_total_j8m836
4,2.535690566855587,5.153937548523728,6,360,374,6.0,4,0,6,0.0,hst_9978_45_acs_wfc_total_j8m845
4,1.070977366303555,1.606434563878458,5,134,188,5.0,4,0,6,0.0,hst_9978_65_acs_wfc_total_j8m865
1,28.36008055616881,28.27725382585452,289,0,0,4096.0,4,0,6,0.0,hst_9984_9b_acs_wfc_total_j8mb9b
4,16.70670813799321,18.3000846643497,102,697,544,100.0,4,0,6,0.0,hst_9984_cs_acs_wfc_total_j8mbcs
1,22.208763964647,14.41436129514652,182,0,0,203.0,4,0,6,0.0,hst_9984_df_acs_wfc_total_j8mbdf
4,19.86852317146663,24.23678979931526,269,2405,1956,275.0,4,0,6,0.0,hst_9984_dk_acs_wfc_total_j8mbdk
4,18.28063716925354,22.36225232542181,272,2334,2022,277.0,4,0,6,0.0,hst_9984_dm_acs_wfc_total_j8mbdm
2,17.89802505519682,17.21273569453903,65,597,423,70.0,4,0,6,0.0,hst_9984_hf_acs_wfc_total_j8mbhf
4,16.11078928911081,19.71769016370895,233,1236,1315,245.0,4,0,6,0.0,hst_9984_ia_acs_wfc_total_j8mbia
1,15.93815814657453,11.53424352495524,29,0,0,34.0,4,0,6,0.0,hst_9984_k9_acs_wfc_total_j8mbk9
3,19.44863314490296,23.18022260612008,65,603,419,64.0,4,0,6,0.0,hst_9984_l9_acs_wfc_total_j8mbl9
1,25.80524023636096,31.20045012912417,10,0,0,16.0,4,0,6,0.0,hst_9984_mq_acs_wfc_total_j8mbmq
1,27.36893263292604,27.6012843486875,104,0,0,123.0,4,0,6,0.0,hst_9984_mu_acs_wfc_total_j8mbmu
4,0.0,0.0,1,239,219,20.0,4,0,6,0.0,hst_9984_ni_acs_wfc_total_j8mbni
3,0.0,0.0,1,168,120,20.0,4,0,6,0.0,hst_9984_nl_acs_wfc_total_j8mbnl
1,26.94699339173231,5.973296393389986,10,0,0,13.0,4,0,6,0.0,hst_9984_nv_acs_wfc_total_j8mbnv
2,19.95019307552937,18.16398201657721,100,787,636,101.0,4,0,6,0.0,hst_9984_pg_acs_wfc_total_j8mbpg
4,28.98573365477066,27.19800549481651,23,176,198,23.0,4,0,6,0.0,hst_9984_pn_acs_wfc_total_j8mbpn
3,25.02229256506645,19.11434787587714,18,178,195,18.0,4,0,6,0.0,hst_9984_rm_acs_wfc_total_j8mbrm
2,6.01880519582323,3.042197516532928,4,146,273,4.0,4,0,6,0.0,hst_9984_rx_acs_wfc_total_j8mbrx
2,6.668983269898209,5.625176881783868,7,251,295,12.0,4,0,6,0.0,hst_9984_uv_acs_wfc_total_j8mbuv
1,27.74494233135062,40.43796955020316,9,0,0,14.0,4,0,6,0.0,hst_9984_wo_acs_wfc_total_j8mbwo
4,2.469970902479746,5.658497024252981,3,196,231,13.0,4,0,6,0.0,hst_9984_wu_acs_wfc_total_j8mbwu
1,1.331890484621254,2.981952909891105,3,0,0,7.0,4,0,6,0.0,hst_9984_za_acs_wfc_total_j8mbza
4,21.87954633323618,21.35406710984926,23,20343,12695,23.0,4,0,1,0.0,hst_9771_50_acs_wfc_total_j8mq50
1,0.0,0.0,1,0,0,2.0,0,1,4,0.0,hst_9812_05_acs_hrc_total_j8ms05
3,11.68344126856134,14.6485236412996,13,1741,5507,14.0,4,0,1,0.0,hst_9788_31_acs_wfc_total_j8mx31
5,2.7596448702114,3.580764167667369,5,180,173,6.0,4,0,6,0.0,hst_9728_a3_acs_wfc_total_j8n1a3
5,0.0053504461295701,0.0023300629096434,2,163,204,4.0,4,0,6,0.0,hst_9728_a4_acs_wfc_total_j8n1a4
4,13.63798537532045,8.206521406921157,12,83,95,15.0,4,0,2,0.0,hst_9895_14_acs_wfc_total_j8n214
3,16.40356346356342,8.715750754776382,4,2019,2375,4.0,4,0,1,0.0,hst_9811_02_acs_wfc_total_j8n902
2,8.07606868719256,8.655142945034438,304,0,0,357.0,4,0,5,0.0,hst_9891_02_acs_wfc_total_j8ne02
6,5.069209449531783,5.518005474816751,7,31,21,8.0,0,0,5,0.0,hst_9815_01_acs_hrc_total_j8ny01
9,9.476915370976846,12.26158038201888,1013,6684,10431,1088.0,4,0,5,0.0,hst_9815_01_acs_wfc_total_j8ny01
6,2.468151045318416,1.641038406953633,2,4,4,8.0,0,0,5,0.0,hst_9815_02_acs_hrc_total_j8ny02
9,8.357641538232565,9.615214335045756,964,6884,11130,1091.0,4,0,5,0.0,hst_9815_02_acs_wfc_total_j8ny02
6,12.12916235255805,9.063840258071552,8,115,62,11.0,4,0,1,0.0,hst_9847_11_acs_wfc_total_j8o811
4,12.14487970665353,12.69741656364415,57,247,5740,133.0,4,0,3,0.0,hst_9825_03_acs_wfc_total_j8oc03
4,7.75851786780634e-05,3.2824278479282e-05,2,272,0,70.0,4,0,3,0.0,hst_9825_05_acs_wfc_total_j8oc05
16,17.78249612298968,21.04888023033879,122,1906,1345,141.0,4,0,3,0.0,hst_9890_02_acs_wfc_total_j8oo02
4,8.381809781165577,8.885448484962414,8,733,1059,11.0,4,0,2,0.0,hst_9717_07_acs_wfc_total_j8ow07
4,8.606741586450415,10.64810912320201,6,234,645,7.0,4,0,2,0.0,hst_9822_0n_acs_wfc_total_j8pu0n
4,18.18357605635676,19.55057735974657,11,248,320,14.0,4,0,2,0.0,hst_9822_20_acs_wfc_total_j8pu20
4,8.659465898258459,7.016536729438333,12,241,429,11.0,4,0,2,0.0,hst_9822_2o_acs_wfc_total_j8pu2o
4,9.979318393649976,9.243888430784782,14,308,424,16.0,4,0,2,0.0,hst_9822_3d_acs_wfc_total_j8pu3d
4,8.834545855466045,18.90621298569872,4,355,476,11.0,4,0,2,0.0,hst_9822_5s_acs_wfc_total_j8pu5s
7,36.27754286534749,34.19576534569967,541,6884,1459,3995.0,4,0,5,0.0,hst_9750_40_acs_wfc_total_j8q640
12,3.470107958056837,1.237047658454894,2,5,5,2.0,0,0,4,0.0,hst_9853_05_acs_hrc_total_j8qo05
1,2.840028389977487,2.222439923707682,5,0,0,5.0,4,1,6,0.0,hst_9793_20_acs_wfc_total_j8qq20
12,10.43145754106715,8.627562670014752,21,483,453,23.0,4,0,2,0.0,hst_9722_06_acs_wfc_total_j8qu06
7,9.8211366429309,4.170820821034863,5,105,203,24.0,0,0,4,1.0,hst_9974_21_acs_hrc_total_j8qy21
2,4.689191130392259,6.257027731398311,474,765,762,739.0,4,0,4,0.0,hst_9974_21_acs_wfc_total_j8qy21
6,39.53701663091132,29.26556755847318,42,10550,17349,46.0,4,0,4,0.0,hst_9810_05_acs_wfc_total_j8r005
5,13.61345928231662,12.08743898892233,440,6432,4685,792.0,4,0,5,0.0,hst_9857_03_acs_wfc_total_j8rh03
4,0.0,0.0,1,1,124,1.0,0,0,2,0.0,hst_9836_33_acs_hrc_total_j8rq33
4,9.123720587868435,9.741267631304437,22,334,627,24.0,4,0,2,0.0,hst_9836_33_acs_wfc_total_j8rq33
4,1.920751210206904,1.046277594908043,2,3,3,2.0,0,0,4,0.0,hst_9831_15_acs_hrc_total_j8rv15
4,0.0,0.0,1,1,1,1.0,0,0,4,0.0,hst_9831_21_acs_hrc_total_j8rv21
2,31.98173921425227,26.09807325561824,10,26,35,16.0,4,0,4,0.0,hst_9842_11_acs_wfc_total_j8rw11
3,31.34523633516516,27.6160045544285,8,123,153,10.0,4,1,6,0.0,hst_9877_09_acs_wfc_total_j8sb09
6,0.9982517452816886,1.533292923239653,2,2,2,2.0,0,0,1,0.0,hst_9851_11_acs_hrc_total_j8sc11
6,2.830975339605675,1.220388766058154,2,25,3,2.0,0,0,1,0.0,hst_9851_13_acs_hrc_total_j8sc13
4,0.0,0.0,0,2,136,1.0,0,1,6,0.0,hst_9753_16_acs_hrc_total_j8t816
4,35.25344024098781,33.69361564616155,16,249,590,20.0,4,0,6,0.0,hst_9753_16_acs_wfc_total_j8t816
4,9.273132629589444,10.01651136136576,23,279,787,23.0,4,0,6,0.0,hst_9753_24_acs_wfc_total_j8t824
4,0.0,0.0,1,2,1068,1.0,0,0,6,0.0,hst_9753_41_acs_hrc_total_j8t841
4,9.170030738651665,12.91175972991082,27,391,704,30.0,4,0,6,0.0,hst_9753_41_acs_wfc_total_j8t841
6,6.915927838972458,7.402378549475754,658,0,0,3207.0,4,0,5,0.0,hst_10048_a2_acs_wfc_total_j8ura2
5,27.01103959387941,8.304903691695914,3,231,264,3.0,4,0,6,0.0,hst_9727_44_acs_wfc_total_j8wq44
4,32.9107988631975,20.56253290824076,11,717,378,11.0,4,0,2,0.0,hst_10092_04_acs_wfc_total_j8xi04
4,30.7696366362249,11.53909744699578,7,563,423,7.0,4,0,2,0.0,hst_10092_0x_acs_wfc_total_j8xi0x
4,8.134027412748098,2.391177176827764,7,263,389,8.0,4,0,2,0.0,hst_10092_1n_acs_wfc_total_j8xi1n
4,7.950106921765231,14.3462180847545,7,277,448,9.0,4,0,2,0.0,hst_10092_6w_acs_wfc_total_j8xi6w
4,3.488785716860861,2.353047125642442,7,220,394,8.0,4,0,2,0.0,hst_10092_75_acs_wfc_total_j8xi75
4,9.39422792534216,6.595809624836495,8,474,464,9.0,4,0,2,0.0,hst_10092_9p_acs_wfc_total_j8xi9p
4,7.112164411865176,7.400768872997451,6,230,421,8.0,4,0,2,0.0,hst_10092_9w_acs_wfc_total_j8xi9w
4,26.72541851341866,20.04820855833855,9,1399,1678,10.0,4,0,5,0.0,hst_10138_08_acs_wfc_total_j8xs08
4,0.0,0.0,1,0,2,1.0,0,0,1,0.0,hst_10199_62_acs_hrc_total_j8xv62
8,17.55323976980026,20.15327568666602,47,625,2381,349.0,2,0,5,0.0,hst_10183_03_acs_sbc_total_j8y503
1,0.0,0.0,1,150,487,1.0,2,1,4,0.0,hst_10114_40_acs_sbc_total_j8yl40
9,37.86322313641342,31.87011175503481,12,312,372,11.0,4,0,2,0.0,hst_10127_03_acs_wfc_total_j8za03
4,2.827763518886286,2.179118247492708,3,618,653,5.0,4,0,4,0.0,hst_10131_02_acs_wfc_total_j8zd02
16,17.7540926099226,10.3755623253277,97,477,475,104.0,4,0,3,0.0,hst_10286_a1_acs_wfc_total_j8zma1
16,18.3237829674238,13.09060265860875,102,666,729,118.0,4,0,3,0.0,hst_10286_b1_acs_wfc_total_j8zmb1
18,0.0,0.0,1,40,49,2.0,0,0,4,1.0,hst_10204_02_acs_hrc_total_j8zo02
4,19.0052239780639,18.9443412402909,15,847,721,15.0,4,0,1,0.0,hst_10129_07_acs_wfc_total_j8zq07
8,17.07726235186783,25.64134024613642,55,1850,2392,68.0,0,0,4,0.0,hst_10198_06_acs_hrc_total_j90306
5,12.54194717080289,11.86392704965239,795,53585,45494,3468.0,4,0,1,0.0,hst_10126_03_acs_wfc_total_j90603
5,35.34877723006628,22.33352431758928,246,8350,22645,4090.0,4,0,5,0.0,hst_10146_01_acs_wfc_total_j90a01
1,7.598453456646105,5.062157536505811,14,0,0,55.0,0,1,3,0.0,hst_10259_06_acs_hrc_total_j90d06
4,18.46798751063147,9.290673820750484,10,466,367,11.0,4,0,2,0.0,hst_10152_03_acs_wfc_total_j90i03
8,11.94552392606104,14.61451042373514,2,534,718,3.0,4,0,6,0.0,hst_10134_0e_acs_wfc_total_j90r0e
8,5.02014193336483,8.398650734771449,10,529,702,13.0,4,0,6,0.0,hst_10134_1j_acs_wfc_total_j90r1j
5,5.281564238172924,7.522870606189087,35,1287,1293,39.0,4,0,1,0.0,hst_10217_01_acs_wfc_total_j90x01
5,21.78158223342465,23.53824087180044,15,820,1127,15.0,4,0,1,0.0,hst_10217_07_acs_wfc_total_j90x07
6,24.46566558151716,6.703481150791155,6,980,1151,8.0,4,0,2,0.0,hst_10326_04_acs_wfc_total_j90y04
12,0.0,0.0,0,1,1,2.0,0,1,4,0.0,hst_10182_d5_acs_hrc_total_j90zd5
12,5.361151796478034,0.1076780031575249,2,6,6,11.0,0,1,4,0.0,hst_10182_p1_acs_hrc_total_j90zp1
12,17.44580204078976,6.975248620302093,3,11,9,11.0,0,1,4,0.0,hst_10182_pa_acs_hrc_total_j90zpa
6,17.14685062054392,13.26866426508458,14,845,1665,15.0,4,0,2,0.0,hst_10325_c4_acs_wfc_total_j91jc4
6,13.64803741455484,21.39203729407766,8,608,580,10.0,4,0,6,0.0,hst_10339_c2_acs_wfc_total_j91wc2
6,0.6575926468779075,1.405430539304276,2,0,0,3.0,4,0,6,0.0,hst_10339_c4_acs_wfc_total_j91wc4
6,5.024181948314392,2.767673400972284,3,0,0,5.0,4,0,6,0.0,hst_10339_ef_acs_wfc_total_j91wef
4,8.339008137955048,4.953490288510044,5,116,111,9.0,4,0,1,0.0,hst_10207_02_acs_wfc_total_j91z02
4,36.10323364994991,25.00375508327874,16,172,172,20.0,4,0,1,0.0,hst_10207_03_acs_wfc_total_j91z03
6,16.06283684464882,15.23305098261354,973,19080,29448,6153.0,4,0,5,0.0,hst_10257_04_acs_wfc_total_j92804
4,24.16062657509118,22.28919934514462,45,9351,8641,48.0,4,0,1,0.0,hst_10265_05_acs_wfc_total_j92c05
6,21.59881168924703,16.73485530640778,50,6256,6229,52.0,4,0,1,0.0,hst_10265_12_acs_wfc_total_j92c12
4,21.02386081113674,34.48880502014305,26,6268,5688,25.0,4,0,1,0.0,hst_10265_32_acs_wfc_total_j92c32
2,13.0303084371844,13.82975170260194,83,0,0,91.0,4,0,1,0.0,hst_10273_b6_acs_wfc_total_j92gb6
2,15.10243701527016,15.41516929220025,169,0,0,243.0,4,0,1,0.0,hst_10273_c3_acs_wfc_total_j92gc3
5,2.28999937065373e-08,1.71749952799029e-08,2,119,172,6.0,4,0,6,0.0,hst_10340_id_acs_wfc_total_j92qid
5,19.38441895398399,21.6037203685756,12,187,226,11.0,4,0,6,0.0,hst_10340_if_acs_wfc_total_j92qif
5,1.71749952799029e-08,1.71749952799029e-08,2,762,1092,5.0,4,0,6,0.0,hst_10340_j4_acs_wfc_total_j92qj4
6,20.96001277281663,23.24717412835593,11,0,0,11.0,4,0,6,0.0,hst_10340_l3_acs_wfc_total_j92ql3
6,22.82522376760289,19.43726419134591,12,0,0,16.0,4,0,6,0.0,hst_10340_m1_acs_wfc_total_j92qm1
2,7.252537145535399,5.637621958830692,8,0,0,10.0,4,0,1,0.0,hst_10174_03_acs_wfc_total_j93i03
9,11.50898136266367,6.902424469340443,7,82,92,8.0,4,0,4,0.0,hst_10135_95_acs_wfc_total_j93y95
8,10.66342608159989,16.76665967558235,17,111,278,20.0,4,0,4,0.0,hst_10189_aj_acs_wfc_total_j94saj
8,10.05964158888359,11.44701398465058,14,138,128,19.0,4,0,1,0.0,hst_10421_06_acs_wfc_total_j95y06
12,1.82838550793854,2.526920838907774,3,27,6,3.0,0,0,1,0.0,hst_10435_11_acs_hrc_total_j96d11
4,9.423818097032408,9.777565377920952,15,136,169,17.0,4,0,2,0.0,hst_10395_15_acs_wfc_total_j96e15
6,0.0,0.0,1,6,4,1.0,0,0,4,1.0,hst_10425_05_acs_hrc_total_j96k05
3,16.32949353602131,18.79821998947272,42,257,363,46.0,4,0,4,0.0,hst_10425_05_acs_wfc_total_j96k05
3,0.0,0.0,1,15,4,3.0,0,0,4,1.0,hst_10425_09_acs_hrc_total_j96k09
8,7.717735712510451,14.82736505091531,6,351,533,17.0,4,0,1,0.0,hst_10402_01_acs_wfc_total_j96r01
16,17.13745618257183,11.44088725418555,691,11582,11309,1795.0,4,0,5,0.0,hst_10424_19_acs_wfc_total_j97119
4,14.1813307138927,17.23407925456429,18,0,0,23.0,4,0,1,0.0,hst_10452_13_acs_wfc_total_j97c13
4,15.13579526160047,23.00268875102709,18,0,0,23.0,4,0,1,0.0,hst_10452_14_acs_wfc_total_j97c14
4,18.46869851427489,16.6328385398435,15,0,0,15.0,4,0,1,0.0,hst_10452_21_acs_wfc_total_j97c21
4,28.838022389315,30.00412714785845,15,0,0,15.0,4,0,1,0.0,hst_10452_22_acs_wfc_total_j97c22
12,0.0,0.0,1,2,4,4.0,4,3,0,0.0,hst_10374_06_acs_wfc_total_j97e06
8,27.06855863856211,18.94155977115781,89,509,1603,95.0,4,0,3,0.0,hst_10378_03_acs_wfc_total_j97k03
24,9.602664976481986,12.32645019935417,8,104,130,9.0,4,0,4,0.0,hst_10444_a1_acs_wfc_total_j991a1
18,18.09812995857653,22.98663024487644,153,2199,2449,215.0,0,0,5,0.0,hst_10458_f1_acs_hrc_total_j99cf1
2,14.55187344731221,17.55727546611709,418,13557,0,3666.0,4,0,6,0.0,hst_10458_f1_acs_wfc_total_j99cf1
4,0.0,0.0,1,1,2,1.0,0,0,1,0.0,hst_10488_11_acs_hrc_total_j9ae11
6,5.904724662314658,9.039708883823904,8,996,695,13.0,4,0,3,0.0,hst_10628_01_acs_wfc_total_j9av01
8,2.422059137577253,4.407846508990177,4,41,26,7.0,4,0,1,0.0,hst_10630_04_acs_wfc_total_j9b304
5,24.44596688047387,17.48966981362941,94,693,666,107.0,4,0,5,0.0,hst_10597_02_acs_wfc_total_j9b402
16,16.51529630927412,15.07653657906969,6,448,538,7.0,4,0,1,0.0,hst_10503_32_acs_wfc_total_j9bd32
2,9.377984829521164,22.64348730001492,4,110,252,7.0,4,0,1,0.0,hst_10632_50_acs_wfc_total_j9cu50
2,20.32865674337208,27.29467571032007,6,0,0,10.0,4,0,1,0.0,hst_10632_65_acs_wfc_total_j9cu65
2,24.00804743834003,20.4346180954747,8,390,562,13.0,4,0,1,0.0,hst_10632_91_acs_wfc_total_j9cu91
2,25.01722388734117,19.93433073871721,9,139,230,12.0,4,0,1,0.0,hst_10632_be_acs_wfc_total_j9cube
2,22.39999160415246,17.40206769949055,9,212,716,12.0,4,0,1,0.0,hst_10632_ce_acs_wfc_total_j9cuce
5,21.32421985316629,15.22681355738564,143,662,699,154.0,4,0,1,0.0,hst_10592_87_acs_wfc_total_j9cv87
3,0.0,0.0,1,4,6,1.0,0,2,1,0.0,hst_10623_15_acs_hrc_total_j9d815
4,8.00129309597538,14.87031057500166,22,345,630,27.0,4,0,2,0.0,hst_10493_14_acs_wfc_total_j9dd14
6,4.801714128177452,5.86019128658315,5,553,488,9.0,4,0,1,0.0,hst_10562_01_acs_wfc_total_j9do01
10,0.0,0.0,1,10,20,1.0,0,0,1,0.0,hst_10516_01_acs_hrc_total_j9dq01
5,10.25187445606631,9.361342074292386,82,3232,4639,92.0,4,0,1,0.0,hst_10543_31_acs_wfc_total_j9e031
5,12.47763489424228,10.35374267847265,82,2656,3455,89.0,4,0,1,0.0,hst_10543_40_acs_wfc_total_j9e040
6,7.990850194803919,4.717568041722569,3,490,843,6.0,4,0,2,0.0,hst_10696_04_acs_wfc_total_j9e104
8,14.39096400764966,13.34163392081604,30,134,138,31.0,4,0,4,0.0,hst_10551_61_acs_wfc_total_j9e761
8,9.062434824791332,20.04419307970552,12,268,147,17.0,4,0,1,0.0,hst_10586_12_acs_wfc_total_j9ej12
2,10.22441152523132,11.42002895450196,25,0,0,35.0,4,0,1,0.0,hst_10584_28_acs_wfc_total_j9el28
1,15.52752674852641,13.62603521654175,14,0,0,16.0,4,0,1,0.0,hst_10587_99_acs_wfc_total_j9em99
3,19.93270921540917,23.48082921300011,35,217,371,36.0,4,0,2,0.0,hst_10626_0z_acs_wfc_total_j9en0z
3,7.111398679692173,12.6599620608515,17,213,325,23.0,4,0,2,0.0,hst_10626_1o_acs_wfc_total_j9en1o
2,0.0,0.0,1,2,4,1.0,0,1,1,0.0,hst_10556_05_acs_hrc_total_j9eo05
2,0.0,0.0,1,2,3,1.0,0,1,1,0.0,hst_10556_18_acs_hrc_total_j9eo18
2,0.0,0.0,1,4,7,1.0,0,1,1,0.0,hst_10556_38_acs_hrc_total_j9eo38
2,0.0,0.0,1,4,2,1.0,0,1,1,0.0,hst_10556_41_acs_hrc_total_j9eo41
2,0.0,0.0,1,3,3,1.0,0,1,1,0.0,hst_10556_64_acs_hrc_total_j9eo64
2,0.0,0.0,1,4,3,1.0,0,1,1,0.0,hst_10556_68_acs_hrc_total_j9eo68
5,9.126412473145177,12.21366327642422,18,650,860,19.0,4,0,2,0.0,hst_10496_c2_acs_wfc_total_j9epc2
4,1.722036581784666,4.192476383217582,5,207,77,10.0,4,0,6,0.0,hst_10515_11_acs_wfc_total_j9et11
4,10.12152209942684,8.835866636189966,6,227,503,11.0,4,0,6,0.0,hst_10515_13_acs_wfc_total_j9et13
6,25.98210045924362,14.24045322070389,472,4144,5222,521.0,4,0,4,0.0,hst_10602_a3_acs_wfc_total_j9eua3
3,7.905453699792107,9.732524939967549,469,6607,5258,989.0,4,0,4,0.0,hst_10539_05_acs_wfc_total_j9f905
1,5.72499842663432e-09,2.28999937065373e-08,2,0,0,5.0,4,1,6,0.0,hst_10530_68_acs_wfc_total_j9fa68
2,1.575197550438341,2.037978900432009,8,0,0,68.0,0,1,4,0.0,hst_10547_49_acs_hrc_total_j9fh49
4,17.77390976229489,24.58998226043765,21,2193,2433,23.0,4,0,1,0.0,hst_10505_34_acs_wfc_total_j9fz34
4,7.119660633302988,9.318842063753811,5,6222,13556,9.0,4,0,6,0.0,hst_10579_09_acs_wfc_total_j9h809
16,16.39914320526982,10.94423051188446,49,55,56,58.0,0,0,0,0.0,hst_10752_08_acs_hrc_total_j9i408
18,13.84154504392334,11.95212961677711,1152,0,0,3274.0,4,0,5,0.0,hst_10737_w4_acs_wfc_total_j9irw4
24,13.92333873662528,12.75242737094326,1563,44386,0,6821.0,4,0,5,0.0,hst_10737_w5_acs_wfc_total_j9irw5
8,14.90748281161817,16.15802099538234,80,26963,36159,110.0,4,0,6,0.0,hst_10760_04_acs_wfc_total_j9ju04
11,20.87196521394661,14.78484795495482,70,553,901,80.0,0,0,5,0.0,hst_10771_a3_acs_hrc_total_j9kka3
4,32.47319753253228,30.14861629789251,87,0,0,212.0,4,0,1,0.0,hst_10776_23_acs_wfc_total_j9l023
4,24.21640961922341,19.15333259517217,31,0,0,33.0,4,0,1,0.0,hst_10776_31_acs_wfc_total_j9l031
4,23.61072929442131,22.49532740017208,21,0,0,27.0,4,0,1,0.0,hst_10776_63_acs_wfc_total_j9l063
12,16.00225024684002,16.17349696812595,1483,41962,51889,7308.0,4,0,5,0.0,hst_10775_12_acs_wfc_total_j9l912
10,40.82111773164959,35.20443989328275,8,1128,1154,5416.0,4,0,5,1.0,hst_10775_29_acs_wfc_total_j9l929
12,20.24831946093368,22.26794324516402,2072,7561,3084,8647.0,4,0,0,0.0,hst_10775_47_acs_wfc_total_j9l947
10,10.94626714177615,8.679738871432173,786,11066,20290,5804.0,4,0,5,0.0,hst_10775_64_acs_wfc_total_j9l964
1,3.617364411068513,2.80079467075004,2,0,0,5.0,4,1,4,0.0,hst_10742_01_acs_wfc_total_j9mo01
24,22.71534734336505,14.08069236555624,41,60,18,66.0,0,1,4,0.0,hst_10898_01_acs_hrc_total_j9ns01
4,13.61660675024445,10.00603588631505,10,279,105,10.0,0,0,4,0.0,hst_10877_06_acs_hrc_total_j9nw06
4,14.64911733790811,13.64441731628468,100,21838,23139,111.0,4,0,1,0.0,hst_10918_11_acs_wfc_total_j9o411
4,18.82239159863959,14.27600391452118,106,21972,22955,111.0,4,0,1,0.0,hst_10918_12_acs_wfc_total_j9o412
3,0.0,0.0,1,471,2552,36.0,0,0,1,0.0,hst_10853_01_acs_hrc_total_j9oe01
3,23.99012572769848,13.03559028991927,17,40,60,18.0,4,0,1,0.0,hst_10853_01_acs_wfc_total_j9oe01
4,8.174767374834062,6.904236078023952,22,281,460,28.0,4,0,2,0.0,hst_10793_05_acs_wfc_total_j9oi05
8,17.8958489393249,12.23946509354441,18,76,83,19.0,4,0,1,0.0,hst_10848_01_acs_wfc_total_j9om01
4,29.70305512930451,32.30648820700646,13,86,99,14.0,4,0,1,0.0,hst_10886_15_acs_wfc_total_j9op15
10,19.68693767448868,21.01285684811575,5,3954,3998,10.0,4,0,1,0.0,hst_10842_b1_acs_wfc_total_j9p1b1
10,10.54895616481062,13.43016018875258,5,4021,3498,10.0,4,0,1,0.0,hst_10842_b4_acs_wfc_total_j9p1b4
10,24.28285962587532,31.20099462285181,5,3202,3237,10.0,4,0,1,0.0,hst_10842_bu_acs_wfc_total_j9p1bu
4,11.67746832973087,7.696355756590317,19,1168,1148,19.0,4,0,1,0.0,hst_10816_13_acs_wfc_total_j9p413
4,37.89290557068592,38.2084839625948,33,120,109,10.0,4,0,1,0.0,hst_10890_45_acs_wfc_total_j9qg45
36,0.0,0.0,1,288,3,1.0,0,0,4,1.0,hst_10851_01_acs_hrc_total_j9qo01
5,6.081183694328925,3.846384203393973,5,141,260,5.0,4,0,6,0.0,hst_10802_4e_acs_wfc_total_j9r74e
3,6.160930345176586,7.640358379636859,34,188,240,40.0,4,0,2,0.0,hst_10881_29_acs_wfc_total_j9sa29
8,5.997746058374145,12.00373300165984,5,145,90,9.0,4,0,2,0.0,hst_10861_09_acs_wfc_total_j9ty09
2,0.0,0.0,1,48,14,4.0,2,0,1,1.0,hst_11131_04_acs_sbc_total_j9yl04
9,0.0,0.0,1,36,14,1.0,2,0,1,0.0,hst_11110_15_acs_sbc_total_j9zp15
1,0.0,0.0,1,1,1,1.0,2,1,4,0.0,hst_11163_05_acs_sbc_total_j9zr05
4,0.0,0.0,1,7,17,1.0,2,0,1,1.0,hst_11207_08_acs_sbc_total_ja2708
1,0.0,0.0,1,0,0,10.0,2,1,4,0.0,hst_11116_02_acs_sbc_total_ja2c02
16,0.0,0.0,1,117,69,1.0,2,0,3,0.0,hst_11147_01_acs_sbc_total_ja2h01
4,10.05388416659495,13.21504679552957,15,154,307,17.0,4,0,6,0.0,hst_11142_16_acs_wfc_total_ja2s16
12,0.0,0.0,1,1,1,1.0,2,0,4,0.0,hst_11336_01_acs_sbc_total_ja5m01
4,0.0,0.0,1,3,1,3.0,2,0,1,1.0,hst_11791_01_acs_sbc_total_jb0r01
5,0.5146782348240386,1.917832845612881,4,0,0,7.0,4,0,1,0.0,hst_11570_0b_acs_wfc_total_jb1f0b
5,14.37894460252731,16.27342022484008,14,10266,20948,15.0,4,0,1,0.0,hst_11570_84_acs_wfc_total_jb1f84
5,5.935025827792662,3.483594617628321,8,7726,18867,9.0,4,0,1,0.0,hst_11570_85_acs_wfc_total_jb1f85
5,15.7579606994046,21.45425358052991,70,6662,8638,79.0,4,0,1,0.0,hst_11570_88_acs_wfc_total_jb1f88
8,17.96123675782863,14.94018405535544,71,2558,2948,75.0,4,0,2,0.0,hst_11710_01_acs_wfc_total_jb2g01
15,24.04159210255382,33.43429190103872,6,6136,6526,15.0,4,0,1,0.0,hst_11711_02_acs_wfc_total_jb2i02
8,3.225882360275222,4.876903278797039,9,96,116,11.0,4,0,1,0.0,hst_11600_11_acs_wfc_total_jb3711
8,14.52541843960439,25.65822366340792,10,135,168,17.0,4,0,1,0.0,hst_11600_16_acs_wfc_total_jb3716
8,1.102700195245521,1.251311503484851,2,132,168,4.0,4,0,1,0.0,hst_11600_23_acs_wfc_total_jb3723
4,8.567609880336203,4.009621657288593,8,131,228,9.0,4,0,2,0.0,hst_11803_04_acs_wfc_total_jb3g04
14,10.3181838867,14.7528592887883,8,64,227,8.0,4,0,4,0.0,hst_11624_01_acs_wfc_total_jb3o01
4,0.0,0.0,1,1,11,5.0,2,0,2,0.0,hst_11681_02_acs_sbc_total_jb4g02
